id,x,y,value
1,-0.138632916207831,-0.343128508356766,0.2
2,-0.411895292859752,-0.141826923115646,0.15
3,0.293390676543121,0.221085732571468,0.54
4,-0.00273411656072592,-0.156637432858015,0.58
5,-0.176940132783394,-0.164999343163717,0.99
6,-0.707154215377145,0.314845341622756,0.94
7,-0.0928411303266291,0.0231478936060419,0.7
8,0.832361180423514,0.336295746258209,0.73
9,-0.233653316629065,-0.524793941493566,0.38
10,-0.776321951299906,-1.42603319126048e-16,0.35
11,-0.0331390079074813,0.63232993957835,0.38
12,0.657697322205214,-0.4956104808895,0.43
13,-0.227841546895705,0.291623881415084,0.2
14,0.0831219280711441,0.427625248873599,0.15
15,-0.353133833592787,-0.10125949733805,0.54
16,0.0586863533402221,0.145253821627327,0.58
17,0.227344630551982,0.0827466784411681,0.99
18,0.527919011762164,-0.566123829640897,0.94
19,-0.0811440694690981,-0.0507044421004408,0.7
20,0.336295746258208,0.832361180423514,0.73
21,0.187025389457084,-0.54316117046282,0.38
22,-0.567765932731403,-0.529450297667055,0.35
23,0.627035478404529,-0.0881240895229859,0.38
24,-0.611999285754523,-0.551046632000762,0.43
25,-0.303148526249527,0.212266883277083,0.2
26,-0.0455356278564063,0.4332425590777,0.15
27,-0.149420777545717,-0.335604561153043,0.54
28,-0.0735480221146282,0.138323711664859,0.58
29,0.215565754780106,-0.109836238099939,0.99
30,-0.0539968581150796,-0.772191046814786,0.94
31,0.0342898403111777,0.0893280880247456,0.7
32,0.232349738227784,-0.867141028191419,0.73
33,-0.446438093273698,-0.361518439743064,0.38
34,-0.69170792347886,0.352442790629424,0.35
35,-0.398484233641023,0.492087047047348,0.38
36,0.823400842367342,-0.0143725151654713,0.43
