id,x,y,value
1,0.141656459755661,0.0123933343438366,0.71
2,0.0631000518733975,-0.135318497927013,0.66
3,-0.0609475340399717,-0.150850440250476,0.79
4,-0.0380629192711444,0.164868616527787,0.84
5,0.310469782415738,-0.38339825149525,0.7
6,0.192942319011281,-0.433355543741694,0.61
7,0.315428860226608,0.304606109571025,0.79
8,0.0653296721780682,-0.412475316667502,0.85
9,-0.842558013379192,-0.210073306755352,0.15
10,-0.695081155001123,0.562865621094653,0.09
11,0.152670288985433,-0.469870835026255,0.74
12,-0.501077890887999,0.13426341620853,0.79
13,0.63515787587349,0.256620439398641,0.51
14,0.457566015696644,-0.473823479814246,0.42
15,-0.485218035278193,-0.599194372064564,0.15
16,-0.351428676853614,0.660941213240236,0.23
17,-0.116481425586652,0.0815611722571871,0.71
18,0.0386436097307422,0.144219914902993,0.66
19,0.0254514871084467,0.160694365281688,0.79
20,0.0741747382322802,-0.152080750745783,0.84
21,-0.323661058626706,-0.372329456491869,0.7
22,-0.393267817196501,-0.265262492099071,0.61
23,0.0153033496299936,0.438230596081509,0.79
24,0.333523664671567,-0.251328108318386,0.85
25,-0.857660920844785,0.135840144936227,0.15
26,-0.419896457403732,0.789710380144367,0.09
27,-0.239520887761009,-0.432107119905867,0.74
28,-0.243540253413047,0.45803259997107,0.79
29,-0.501006419972325,0.467196044876014,0.51
30,0.236054155251121,0.614942098520229,0.42
31,-0.505834035573278,-0.581895493820607,0.15
32,-0.328148080306935,0.672803269660181,0.23
33,0.00248168968863033,0.142175907041083,0.71
34,0.141172960491196,0.0486097485469698,0.66
35,-0.155588336380222,-0.0475681281085446,0.79
36,0.104173208265353,0.133335626217945,0.84
37,-0.393999934787158,-0.296900246599099,0.7
38,-0.439825145079429,-0.177700893393842,0.61
39,-0.414607736821973,0.14276089247134,0.79
40,0.337859147697465,0.245469039277854,0.85
41,-0.868351772106569,-1.59508364621194e-16,0.15
42,-0.53826475608947,0.714301457229304,0.09
43,-0.361326344535234,-0.33694226729808,0.74
44,-0.0900806876198493,0.510872965997111,0.79
45,-0.630582494044039,0.267666388264337,0.51
46,0.0114957631224533,0.658591828201668,0.42
47,-0.186526399816514,-0.748116527985157,0.15
48,-0.597828373072794,0.450495991795368,0.23
