id,x,y,value
1,-0.0582803171086802,-0.414686003766054,0.74
2,0.0157388013104375,-0.300314219105454,0.7
3,0.0578299963352786,-0.297509539890206,0.74
4,0.0264058502108246,0.0766881574165552,0.77
5,0.0594314270711038,0.102938251253476,0.28
6,-0.796213726400791,0.213344824991667,0.25
7,0.0649134904078533,0.0126179043326869,0.59
8,-0.388100634436204,0.496746159495445,0.63
9,0.0834766459940368,0.527050800084843,0.88
10,-0.317736973457976,0.748541400630653,0.83
11,-0.0295601385321455,-0.564041043840052,0.26
12,0.837672296255062,0.321552267677851,0.3
13,-0.311200338195561,-0.280206043098139,0.74
14,-0.18098163776846,-0.240170745209016,0.7
15,0.296454955145951,-0.0630134459558638,0.74
16,-0.0602742334526696,0.0542711635677359,0.77
17,0.104949670945204,-0.0558027298913336,0.28
18,0.185427402769656,0.803174321527934,0.25
19,0.00230784984629298,0.0660881727373837,0.59
20,-0.57131823451734,-0.266410067999029,0.63
21,0.217043033056109,-0.487486633763728,0.88
22,0.674161514095537,-0.454727682984825,0.83
23,-0.2564206910118,-0.50325394200865,0.26
24,0.896038811165559,-0.0469594042446031,0.3
25,-0.0727171471351861,0.412399434522245,0.74
26,-0.107770686900993,0.280752237940316,0.7
27,0.128086270143901,-0.274681892745852,0.74
28,0.00706893919598847,0.0807983447351879,0.77
29,-0.109413834133112,0.0464434171344407,0.28
30,-0.11472054097144,-0.816279063763722,0.25
31,0.00920330233976664,-0.0654848988143232,0.59
32,0.516377003969769,0.361571070737778,0.63
33,-0.138111162389832,-0.515437875131248,0.88
34,0.237752494771867,-0.777653370075696,0.83
35,-0.211583461760527,-0.523687444603789,0.26
36,0.896721894723487,0.0313142185838423,0.3
