id,x,y,value
1,-0.290257217511513,-0.0202967618641743,0.98
2,-0.0530520007267119,0.300872847215745,0.91
3,0.215754876751712,-0.145528501919318,0.33
4,-0.245298819521664,-0.114384718079333,0.41
5,0.350740758571332,-0.156159846822833,1
6,0.309609399724908,-0.201062695106679,0.92
7,0.373664321355313,0.107146519971332,0.33
8,-0.326838645489814,-0.188700379955117,0.4
9,-0.100972840043331,0.718459088827456,0.99
10,0.745465041897914,-0.0521279937952557,0.9
11,-0.422563929804192,-0.676243647592927,0.34
12,-0.487455235859411,0.670924573675904,0.44
13,-0.199679717437554,0.939419210908864,0.49
14,0.883506038642869,0.236734729562377,0.42
15,0.689938343851346,-0.121654745046307,0.04
16,-0.628893666867565,-0.241409660572002,0.14
17,0.202121964677851,0.209303421506822,0.98
18,0.240748550515666,-0.188093382120216,0.91
19,-0.0181539412609656,-0.259613455217023,0.33
20,-0.221709481422256,0.155242650184429,0.41
21,-0.285318237462327,0.25690169492301,1
22,-0.232324247391813,0.286896552498295,0.92
23,0.355115932424665,0.158107799725549,0.33
24,-0.297395857228613,-0.232351108635359,0.4
25,0.075837469515955,0.721545324260791,0.99
26,0.710710641168946,-0.230923885638108,0.9
27,-0.739347443433045,-0.298715757151125,0.34
28,-2.03115262490591e-16,0.829308380838484,0.44
29,0.564512715134424,-0.776985094987114,0.49
30,-0.710834239200343,-0.575622217152758,0.42
31,0.70015497943103,0.0244499506452105,0.04
32,-0.564958940653927,-0.366888625905482,0.14
33,0.0404946399447695,0.288134334981863,0.98
34,0.305328184802385,-0.0106622951608178,0.91
35,0.080420870829862,-0.247509990198364,0.33
36,-0.263720371917538,0.0608846452275627,0.41
37,-0.338993211456838,0.180245887800815,1
38,-0.294829782175961,0.22217017644962,0.92
39,-0.36527993044164,-0.132951021855586,0.33
40,0.312879409876408,0.21103982670627,0.4
41,0.672690242526062,0.271784499843941,0.99
42,0.12976474644035,-0.735932447314458,0.9
43,0.0833522409846467,0.793043598804118,0.34
44,0.732235838599073,-0.389336701583679,0.44
45,-0.955145188187918,0.100389804572181,0.49
46,0.047870273389866,0.91341922983095,0.42
47,-0.580808597464479,-0.391760345645096,0.04
48,0.28469100333275,0.610521826853891,0.14
